time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,mass_kg,cg_z,thrust_x,thrust_y,thrust_z,aero_x,aero_y,aero_z,inertia_x,inertia_y,inertia_z,wind_x,wind_y,wind_z,tvc_cmd_pitch,tvc_cmd_yaw,tvc_err_pitch,tvc_err_yaw,num_engines
28.55,-112.907,0,4920.42,-9.47494,0,270.538,0,0,0,0.999627,0,-0.0272972,0,0,-0.00719495,0,82.5055,0.958577,-13.8639,0,494.724,23.6843,-0,-342.99,116.45,116.45,2.25011,10,0,0,-0.0280201,-0,0.0546011,0,1
28.56,-113.002,0,4923.12,-9.47475,0,270.459,0,0,0,0.999626,0,-0.0273332,0,0,-0.00722016,0,82.504,0.958569,-13.7877,0,491.329,23.5927,-0,-342.689,116.449,116.449,2.25008,10,0,0,-0.0280586,-0,0.0546732,0,1
28.57,-113.096,0,4925.83,-9.47453,0,270.378,0,0,0,0.999625,0,-0.0273693,0,0,-0.00724554,0,82.5026,0.958562,-13.7114,0,487.934,23.5009,-0,-342.387,116.448,116.448,2.25005,10,0,0,-0.0280973,-0,0.0547455,0,1
28.58,-113.191,0,4928.53,-9.4743,0,270.298,0,0,0,0.999624,0,-0.0274056,0,0,-0.00727106,0,82.5011,0.958554,-13.6348,0,484.539,23.4088,-0,-342.084,116.446,116.446,2.25002,10,0,0,-0.0281362,-0,0.0548181,0,1
28.59,-113.286,0,4931.23,-9.47406,0,270.217,0,0,0,0.999623,0,-0.027442,0,0,-0.00729675,0,82.4997,0.958547,-13.558,0,481.143,23.3166,-0,-341.78,116.445,116.445,2.24999,10,0,0,-0.0281752,-0,0.054891,0,1
28.6,-113.381,0,4933.94,-9.47379,0,270.135,0,0,0,0.999622,0,-0.0274786,0,0,-0.0073226,0,82.4983,0.958539,-13.481,0,477.747,23.2241,-0,-341.476,116.444,116.444,2.24997,10,0,0,-0.0282143,-0,0.0549641,0,1
28.61,-113.475,0,4936.64,-9.47351,0,270.054,0,0,0,0.999621,0,-0.0275152,0,0,-0.00734861,0,82.4969,0.958532,-13.4038,0,474.351,23.1315,-0,-341.171,116.443,116.443,2.24994,10,0,0,-0.0282536,-0,0.0550374,0,1
28.62,-113.57,0,4939.34,-9.47321,0,269.971,0,0,0,0.99962,0,-0.027552,0,0,-0.00737478,0,82.4956,0.958525,-13.3264,0,470.955,23.0386,-0,-340.866,116.442,116.442,2.24991,10,0,0,-0.028293,-0,0.055111,0,1
28.63,-113.665,0,4942.04,-9.47289,0,269.889,0,0,0,0.999619,0,-0.027589,0,0,-0.00740112,0,82.4942,0.958517,-13.2488,0,467.558,22.9455,-0,-340.559,116.441,116.441,2.24988,10,0,0,-0.0283326,-0,0.0551849,0,1
28.64,-113.759,0,4944.73,-9.47256,0,269.806,0,0,0,0.999618,0,-0.027626,0,0,-0.00742762,0,82.4928,0.95851,-13.171,0,464.161,22.8522,-0,-340.252,116.439,116.439,2.24986,10,0,0,-0.0283723,-0,0.055259,0,1
28.65,-113.854,0,4947.43,-9.47221,0,269.723,0,0,0,0.999617,0,-0.0276632,0,0,-0.00745429,0,82.4915,0.958503,-13.093,0,460.764,22.7587,-0,-339.945,116.438,116.438,2.24983,10,0,0,-0.0284122,-0,0.0553335,0,1
28.66,-113.949,0,4950.13,-9.47183,0,269.639,0,0,0,0.999616,0,-0.0277005,0,0,-0.00748113,0,82.4901,0.958496,-13.0148,0,457.366,22.665,-0,-339.636,116.437,116.437,2.2498,10,0,0,-0.0284522,-0,0.0554081,0,1
28.67,-114.044,0,4952.82,-9.47145,0,269.555,0,0,0,0.999615,0,-0.027738,0,0,-0.00750813,0,82.4888,0.958489,-12.9363,0,453.969,22.571,-0,-339.327,116.436,116.436,2.24978,10,0,0,-0.0284924,-0,0.0554831,0,1
28.68,-114.138,0,4955.52,-9.47104,0,269.471,0,0,0,0.999614,0,-0.0277756,0,0,-0.00753531,0,82.4875,0.958482,-12.8577,0,450.571,22.4769,-0,-339.017,116.435,116.435,2.24975,10,0,0,-0.0285327,-0,0.0555583,0,1
28.69,-114.233,0,4958.21,-9.47062,0,269.386,0,0,0,0.999613,0,-0.0278133,0,0,-0.00756266,0,82.4861,0.958475,-12.7788,0,447.173,22.3825,-0,-338.707,116.434,116.434,2.24972,10,0,0,-0.0285732,-0,0.0556338,0,1
28.7,-114.328,0,4960.91,-9.47017,0,269.301,0,0,0,0.999612,0,-0.0278512,0,0,-0.00759018,0,82.4848,0.958468,-12.6997,0,443.774,22.2879,-0,-338.396,116.433,116.433,2.2497,10,0,0,-0.0286138,-0,0.0557096,0,1
28.71,-114.422,0,4963.6,-9.46971,0,269.215,0,0,0,0.999611,0,-0.0278892,0,0,-0.00761788,0,82.4835,0.958461,-12.6204,0,440.376,22.1931,-0,-338.084,116.432,116.432,2.24967,10,0,0,-0.0286546,-0,0.0557856,0,1
28.72,-114.517,0,4966.29,-9.46924,0,269.13,0,0,0,0.99961,0,-0.0279273,0,0,-0.00764575,0,82.4823,0.958454,-12.5409,0,436.977,22.098,-0,-337.771,116.431,116.431,2.24965,10,0,0,-0.0286955,-0,0.0558619,0,1
28.73,-114.612,0,4968.98,-9.46874,0,269.043,0,0,0,0.999609,0,-0.0279656,0,0,-0.0076738,0,82.481,0.958448,-12.4612,0,433.578,22.0028,-0,-337.458,116.43,116.43,2.24962,10,0,0,-0.0287366,-0,0.0559385,0,1
28.74,-114.707,0,4971.67,-9.46823,0,268.957,0,0,0,0.999608,0,-0.028004,0,0,-0.00770203,0,82.4797,0.958441,-12.3813,0,430.178,21.9073,-0,-337.144,116.428,116.428,2.24959,10,0,0,-0.0287779,-0,0.0560154,0,1
28.75,-114.801,0,4974.36,-9.46769,0,268.87,0,0,0,0.999607,0,-0.0280426,0,0,-0.00773044,0,82.4785,0.958434,-12.3011,0,426.779,21.8116,-0,-336.829,116.427,116.427,2.24957,10,0,0,-0.0288193,-0,0.0560926,0,1
28.76,-114.896,0,4977.05,-9.46714,0,268.782,0,0,0,0.999606,0,-0.0280813,0,0,-0.00775904,0,82.4772,0.958428,-12.2207,0,423.379,21.7157,-0,-336.514,116.426,116.426,2.24954,10,0,0,-0.0288609,-0,0.05617,0,1
28.77,-114.991,0,4979.74,-9.46657,0,268.695,0,0,0,0.999605,0,-0.0281202,0,0,-0.00778781,0,82.476,0.958421,-12.1401,0,419.979,21.6195,-0,-336.198,116.425,116.425,2.24952,10,0,0,-0.0289026,-0,0.0562477,0,1
28.78,-115.085,0,4982.42,-9.46599,0,268.607,0,0,0,0.999603,0,-0.0281592,0,0,-0.00781677,0,82.4748,0.958415,-12.0593,0,416.578,21.5231,-0,-335.881,116.424,116.424,2.2495,10,0,0,-0.0289446,-0,0.0563258,0,1
28.79,-115.18,0,4985.11,-9.46538,0,268.518,0,0,0,0.999602,0,-0.0281983,0,0,-0.00784592,0,82.4735,0.958409,-11.9782,0,413.178,21.4265,-0,-335.564,116.423,116.423,2.24947,10,0,0,-0.0289866,-0,0.0564041,0,1
28.8,-115.275,0,4987.79,-9.46476,0,268.429,0,0,0,0.999601,0,-0.0282376,0,0,-0.00787526,0,82.4723,0.958402,-11.897,0,409.777,21.3297,-0,-335.246,116.422,116.422,2.24945,10,0,0,-0.0290289,-0,0.0564827,0,1
28.81,-115.369,0,4990.48,-9.46411,0,268.34,0,0,0,0.9996,0,-0.028277,0,0,-0.00790478,0,82.4711,0.958396,-11.8155,0,406.376,21.2326,-0,-334.927,116.421,116.421,2.24942,10,0,0,-0.0290713,-0,0.0565616,0,1
28.82,-115.464,0,4993.16,-9.46345,0,268.25,0,0,0,0.999599,0,-0.0283166,0,0,-0.0079345,0,82.47,0.95839,-11.7337,0,402.975,21.1353,-0,-334.608,116.42,116.42,2.2494,10,0,0,-0.0291138,-0,0.0566408,0,1
28.83,-115.558,0,4995.84,-9.46277,0,268.161,0,0,0,0.999598,0,-0.0283563,0,0,-0.00796441,0,82.4688,0.958384,-11.6518,0,399.573,21.0378,-0,-334.288,116.419,116.419,2.24938,10,0,0,-0.0291566,-0,0.0567203,0,1
28.84,-115.653,0,4998.52,-9.46208,0,268.07,0,0,0,0.999597,0,-0.0283962,0,0,-0.00799451,0,82.4676,0.958377,-11.5696,0,396.171,20.94,-0,-333.967,116.418,116.418,2.24935,10,0,0,-0.0291995,-0,0.0568001,0,1
28.85,-115.748,0,5001.2,-9.46136,0,267.979,0,0,0,0.999596,0,-0.0284362,0,0,-0.00802481,0,82.4665,0.958371,-11.4872,0,392.769,20.842,-0,-333.645,116.417,116.417,2.24933,10,0,0,-0.0292426,-0,0.0568802,0,1
28.86,-115.842,0,5003.88,-9.46062,0,267.888,0,0,0,0.999594,0,-0.0284764,0,0,-0.00805531,0,82.4653,0.958365,-11.4045,0,389.367,20.7438,-0,-333.323,116.416,116.416,2.24931,10,0,0,-0.0292858,-0,0.0569606,0,1
28.87,-115.937,0,5006.56,-9.45987,0,267.797,0,0,0,0.999593,0,-0.0285168,0,0,-0.008086,0,82.4642,0.958359,-11.3216,0,385.964,20.6453,-0,-333.001,116.415,116.415,2.24928,10,0,0,-0.0293292,-0,0.0570413,0,1
28.88,-116.031,0,5009.24,-9.45909,0,267.705,0,0,0,0.999592,0,-0.0285573,0,0,-0.0081169,0,82.4631,0.958353,-11.2385,0,382.562,20.5466,-0,-332.677,116.414,116.414,2.24926,10,0,0,-0.0293728,-0,0.0571223,0,1
28.89,-116.126,0,5011.92,-9.4583,0,267.613,0,0,0,0.999591,0,-0.0285979,0,0,-0.008148,0,82.4619,0.958347,-11.1551,0,379.159,20.4476,-0,-332.353,116.414,116.414,2.24924,10,0,0,-0.0294166,-0,0.0572036,0,1
28.9,-116.221,0,5014.59,-9.45749,0,267.52,0,0,0,0.99959,0,-0.0286387,0,0,-0.0081793,0,82.4608,0.958342,-11.0715,0,375.755,20.3484,-0,-332.029,116.413,116.413,2.24922,10,0,0,-0.0294605,-0,0.0572852,0,1
28.91,-116.315,0,5017.27,-9.45666,0,267.427,0,0,0,0.999589,0,-0.0286797,0,0,-0.00821081,0,82.4598,0.958336,-10.9877,0,372.352,20.249,-0,-331.703,116.412,116.412,2.2492,10,0,0,-0.0295047,-0,0.0573672,0,1
28.92,-116.41,0,5019.94,-9.45581,0,267.334,0,0,0,0.999587,0,-0.0287208,0,0,-0.00824252,0,82.4587,0.95833,-10.9036,0,368.948,20.1493,-0,-331.377,116.411,116.411,2.24917,10,0,0,-0.029549,-0,0.0574495,0,1
28.93,-116.504,0,5022.61,-9.45494,0,267.24,0,0,0,0.999586,0,-0.0287621,0,0,-0.00827445,0,82.4576,0.958325,-10.8192,0,365.544,20.0494,-0,-331.05,116.41,116.41,2.24915,10,0,0,-0.0295935,-0,0.057532,0,1
28.94,-116.599,0,5025.29,-9.45405,0,267.146,0,0,0,0.999585,0,-0.0288035,0,0,-0.00830658,0,82.4565,0.958319,-10.7347,0,362.14,19.9492,-0,-330.723,116.409,116.409,2.24913,10,0,0,-0.0296381,-0,0.0576149,0,1
28.95,-116.693,0,5027.96,-9.45314,0,267.052,0,0,0,0.999584,0,-0.0288451,0,0,-0.00833893,0,82.4555,0.958313,-10.6499,0,358.735,19.8488,-0,-330.395,116.408,116.408,2.24911,10,0,0,-0.029683,-0,0.0576982,0,1
28.96,-116.788,0,5030.63,-9.45222,0,266.957,0,0,0,0.999583,0,-0.0288868,0,0,-0.0083715,0,82.4544,0.958308,-10.5648,0,355.331,19.7482,-0,-330.066,116.407,116.407,2.24909,10,0,0,-0.029728,-0,0.0577817,0,1
28.97,-116.882,0,5033.3,-9.45127,0,266.862,0,0,0,0.999581,0,-0.0289288,0,0,-0.00840428,0,82.4534,0.958302,-10.4795,0,351.926,19.6473,-0,-329.737,116.406,116.406,2.24907,10,0,0,-0.0297732,-0,0.0578656,0,1
28.98,-116.977,0,5035.96,-9.4503,0,266.766,0,0,0,0.99958,0,-0.0289709,0,0,-0.00843728,0,82.4524,0.958297,-10.3939,0,348.521,19.5461,-0,-329.407,116.405,116.405,2.24905,10,0,0,-0.0298186,-0,0.0579498,0,1
28.99,-117.071,0,5038.63,-9.44932,0,266.67,0,0,0,0.999579,0,-0.0290131,0,0,-0.00847049,0,82.4514,0.958292,-10.3081,0,345.115,19.4447,-0,-329.077,116.405,116.405,2.24903,10,0,0,-0.0298642,-0,0.0580344,0,1
29,-117.166,0,5041.3,-9.44831,0,266.574,0,0,0,0.999578,0,-0.0290555,0,0,-0.00850393,0,82.4503,0.958286,-10.222,0,341.71,19.343,-0,-328.745,116.404,116.404,2.24901,10,0,0,-0.02991,-0,0.0581192,0,1
29.01,-117.26,0,5043.96,-9.44729,0,266.477,0,0,0,0.999577,0,-0.0290981,0,0,-0.0085376,0,82.4494,0.958281,-10.1357,0,338.304,19.2411,-0,-328.414,116.403,116.403,2.24899,10,0,0,-0.029956,-0,0.0582044,0,1
29.02,-117.355,0,5046.63,-9.44624,0,266.38,0,0,0,0.999575,0,-0.0291409,0,0,-0.00857149,0,82.4484,0.958276,-10.0491,0,334.898,19.1389,-0,-328.081,116.402,116.402,2.24897,10,0,0,-0.0300021,-0,0.05829,0,1
29.03,-117.449,0,5049.29,-9.44518,0,266.283,0,0,0,0.999574,0,-0.0291838,0,0,-0.00860561,0,82.4474,0.958271,-9.96227,0,331.491,19.0365,-0,-327.748,116.401,116.401,2.24895,10,0,0,-0.0300485,-0,0.0583759,0,1
29.04,-117.544,0,5051.95,-9.4441,0,266.185,0,0,0,0.999573,0,-0.0292269,0,0,-0.00863995,0,82.4464,0.958266,-9.87518,0,328.085,18.9338,-0,-327.414,116.4,116.4,2.24893,10,0,0,-0.030095,-0,0.0584621,0,1
29.05,-117.638,0,5054.61,-9.44299,0,266.087,0,0,0,0.999572,0,-0.0292702,0,0,-0.00867453,0,82.4455,0.958261,-9.78782,0,324.678,18.8308,-0,-327.08,116.4,116.4,2.24891,10,0,0,-0.0301418,-0,0.0585487,0,1
29.06,-117.733,0,5057.27,-9.44187,0,265.988,0,0,0,0.99957,0,-0.0293136,0,0,-0.00870934,0,82.4445,0.958256,-9.70019,0,321.271,18.7276,-0,-326.745,116.399,116.399,2.24889,10,0,0,-0.0301887,-0,0.0586356,0,1
29.07,-117.827,0,5059.93,-9.44073,0,265.89,0,0,0,0.999569,0,-0.0293572,0,0,-0.00874439,0,82.4436,0.958251,-9.61231,0,317.864,18.6241,-0,-326.409,116.398,116.398,2.24887,10,0,0,-0.0302359,-0,0.0587229,0,1
29.08,-117.921,0,5062.59,-9.43956,0,265.79,0,0,0,0.999568,0,-0.029401,0,0,-0.00877968,0,82.4427,0.958246,-9.52416,0,314.456,18.5204,-0,-326.073,116.397,116.397,2.24885,10,0,0,-0.0302832,-0,0.0588105,0,1
29.09,-118.016,0,5065.25,-9.43838,0,265.691,0,0,0,0.999566,0,-0.029445,0,0,-0.0088152,0,82.4418,0.958241,-9.43574,0,311.048,18.4164,-0,-325.736,116.397,116.397,2.24884,10,0,0,-0.0303307,-0,0.0588984,0,1
29.1,-118.11,0,5067.91,-9.43717,0,265.591,0,0,0,0.999565,0,-0.0294891,0,0,-0.00885097,0,82.4409,0.958236,-9.34705,0,307.64,18.3121,-0,-325.399,116.396,116.396,2.24882,10,0,0,-0.0303785,-0,0.0589868,0,1
29.11,-118.205,0,5070.56,-9.43595,0,265.49,0,0,0,0.999564,0,-0.0295334,0,0,-0.00888698,0,82.44,0.958232,-9.25809,0,304.232,18.2076,-0,-325.06,116.395,116.395,2.2488,10,0,0,-0.0304264,-0,0.0590755,0,1
29.12,-118.299,0,5073.22,-9.4347,0,265.389,0,0,0,0.999562,0,-0.0295779,0,0,-0.00892324,0,82.4391,0.958227,-9.16886,0,300.824,18.1027,-0,-324.722,116.394,116.394,2.24878,10,0,0,-0.0304746,-0,0.0591645,0,1
29.13,-118.393,0,5075.87,-9.43344,0,265.288,0,0,0,0.999561,0,-0.0296226,0,0,-0.00895974,0,82.4382,0.958222,-9.07936,0,297.415,17.9977,-0,-324.382,116.394,116.394,2.24876,10,0,0,-0.0305229,-0,0.0592539,0,1
29.14,-118.488,0,5078.52,-9.43215,0,265.187,0,0,0,0.99956,0,-0.0296675,0,0,-0.0089965,0,82.4373,0.958218,-8.98958,0,294.006,17.8923,-0,-324.042,116.393,116.393,2.24875,10,0,0,-0.0305715,-0,0.0593437,0,1
29.15,-118.582,0,5081.17,-9.43085,0,265.085,0,0,0,0.999558,0,-0.0297126,0,0,-0.00903351,0,82.4365,0.958213,-8.89952,0,290.597,17.7867,-0,-323.702,116.392,116.392,2.24873,10,0,0,-0.0306203,-0,0.0594339,0,1
29.16,-118.676,0,5083.82,-9.42952,0,264.983,0,0,0,0.999557,0,-0.0297578,0,0,-0.00907077,0,82.4356,0.958209,-8.80918,0,287.187,17.6808,-0,-323.36,116.391,116.391,2.24871,10,0,0,-0.0306693,-0,0.0595244,0,1
29.17,-118.771,0,5086.47,-9.42817,0,264.88,0,0,0,0.999556,0,-0.0298032,0,0,-0.00910829,0,82.4348,0.958204,-8.71856,0,283.778,17.5746,-0,-323.019,116.391,116.391,2.2487,10,0,0,-0.0307185,-0,0.0596153,0,1
29.18,-118.865,0,5089.12,-9.4268,0,264.777,0,0,0,0.999554,0,-0.0298488,0,0,-0.00914607,0,82.434,0.9582,-8.62766,0,280.368,17.4681,-0,-322.676,116.39,116.39,2.24868,10,0,0,-0.0307679,-0,0.0597066,0,1
29.19,-118.959,0,5091.77,-9.42542,0,264.674,0,0,0,0.999553,0,-0.0298946,0,0,-0.00918411,0,82.4332,0.958196,-8.53648,0,276.958,17.3614,-0,-322.333,116.389,116.389,2.24866,10,0,0,-0.0308175,-0,0.0597982,0,1
29.2,-119.053,0,5094.41,-9.42401,0,264.57,0,0,0,0.999552,0,-0.0299406,0,0,-0.00922242,0,82.4324,0.958192,-8.44501,0,273.548,17.2543,-0,-321.989,116.389,116.389,2.24865,10,0,0,-0.0308674,-0,0.0598902,0,1
29.21,-119.148,0,5097.06,-9.42257,0,264.466,0,0,0,0.99955,0,-0.0299868,0,0,-0.00926099,0,82.4316,0.958187,-8.35325,0,270.137,17.147,-0,-321.645,116.388,116.388,2.24863,10,0,0,-0.0309174,-0,0.0599827,0,1
29.22,-119.242,0,5099.7,-9.42112,0,264.361,0,0,0,0.999549,0,-0.0300332,0,0,-0.00929983,0,82.4308,0.958183,-8.2612,0,266.726,17.0394,-0,-321.3,116.387,116.387,2.24862,10,0,0,-0.0309677,-0,0.0600755,0,1
29.23,-119.336,0,5102.35,-9.41965,0,264.257,0,0,0,0.999548,0,-0.0300798,0,0,-0.00933894,0,82.43,0.958179,-8.16885,0,263.315,16.9315,-0,-320.955,116.387,116.387,2.2486,10,0,0,-0.0310182,-0,0.0601687,0,1
29.24,-119.43,0,5104.99,-9.41816,0,264.151,0,0,0,0.999546,0,-0.0301266,0,0,-0.00937833,0,82.4292,0.958175,-8.07622,0,259.904,16.8234,-0,-320.609,116.386,116.386,2.24858,10,0,0,-0.031069,-0,0.0602622,0,1
29.25,-119.524,0,5107.63,-9.41664,0,264.046,0,0,0,0.999545,0,-0.0301735,0,0,-0.00941799,0,82.4285,0.958171,-7.98329,0,256.492,16.7149,-0,-320.262,116.385,116.385,2.24857,10,0,0,-0.0311199,-0,0.0603562,0,1
29.26,-119.618,0,5110.27,-9.4151,0,263.94,0,0,0,0.999543,0,-0.0302207,0,0,-0.00945792,0,82.4277,0.958167,-7.89006,0,253.081,16.6062,-0,-319.915,116.385,116.385,2.24855,10,0,0,-0.0311711,-0,0.0604506,0,1
29.27,-119.713,0,5112.91,-9.41355,0,263.833,0,0,0,0.999542,0,-0.0302681,0,0,-0.00949814,0,82.427,0.958163,-7.79653,0,249.669,16.4971,-0,-319.567,116.384,116.384,2.24854,10,0,0,-0.0312225,-0,0.0605454,0,1
29.28,-119.807,0,5115.55,-9.41197,0,263.727,0,0,0,0.99954,0,-0.0303156,0,0,-0.00953865,0,82.4263,0.958159,-7.7027,0,246.257,16.3878,-0,-319.219,116.384,116.384,2.24853,10,0,0,-0.0312741,-0,0.0606406,0,1
29.29,-119.901,0,5118.18,-9.41037,0,263.62,0,0,0,0.999539,0,-0.0303634,0,0,-0.00957944,0,82.4256,0.958156,-7.60857,0,242.844,16.2781,-0,-318.87,116.383,116.383,2.24851,10,0,0,-0.031326,-0,0.0607362,0,1
29.3,-119.995,0,5120.82,-9.40874,0,263.512,0,0,0,0.999537,0,-0.0304114,0,0,-0.00962052,0,82.4249,0.958152,-7.51413,0,239.432,16.1682,-0,-318.52,116.382,116.382,2.2485,10,0,0,-0.0313781,-0,0.0608322,0,1
29.31,-120.089,0,5123.45,-9.4071,0,263.404,0,0,0,0.999536,0,-0.0304596,0,0,-0.00966189,0,82.4242,0.958148,-7.41938,0,236.019,16.058,-0,-318.17,116.382,116.382,2.24848,10,0,0,-0.0314305,-0,0.0609286,0,1
29.32,-120.183,0,5126.09,-9.40543,0,263.296,0,0,0,0.999535,0,-0.030508,0,0,-0.00970355,0,82.4235,0.958145,-7.32433,0,232.606,15.9474,-0,-317.819,116.381,116.381,2.24847,10,0,0,-0.0314831,-0,0.0610254,0,1
29.33,-120.277,0,5128.72,-9.40375,0,263.188,0,0,0,0.999533,0,-0.0305566,0,0,-0.00974551,0,82.4228,0.958141,-7.22896,0,229.192,15.8366,-0,-317.468,116.381,116.381,2.24846,10,0,0,-0.0315359,-0,0.0611226,0,1
29.34,-120.371,0,5131.35,-9.40204,0,263.079,0,0,0,0.999532,0,-0.0306054,0,0,-0.00978777,0,82.4221,0.958138,-7.13328,0,225.779,15.7254,-0,-317.116,116.38,116.38,2.24844,10,0,0,-0.0315889,-0,0.0612203,0,1
29.35,-120.465,0,5133.98,-9.40031,0,262.969,0,0,0,0.99953,0,-0.0306544,0,0,-0.00983033,0,82.4215,0.958134,-7.03729,0,222.365,15.614,-0,-316.763,116.379,116.379,2.24843,10,0,0,-0.0316422,-0,0.0613184,0,1
29.36,-120.559,0,5136.61,-9.39855,0,262.86,0,0,0,0.999529,0,-0.0307036,0,0,-0.00987319,0,82.4208,0.958131,-6.94097,0,218.951,15.5022,-0,-316.41,116.379,116.379,2.24842,10,0,0,-0.0316958,-0,0.0614169,0,1
29.37,-120.653,0,5139.24,-9.39678,0,262.75,0,0,0,0.999527,0,-0.0307531,0,0,-0.00991637,0,82.4202,0.958127,-6.84434,0,215.537,15.3902,-0,-316.056,116.378,116.378,2.2484,10,0,0,-0.0317496,-0,0.0615159,0,1
29.38,-120.747,0,5141.86,-9.39498,0,262.639,0,0,0,0.999525,0,-0.0308027,0,0,-0.00995985,0,82.4196,0.958124,-6.74738,0,212.122,15.2778,-0,-315.702,116.378,116.378,2.24839,10,0,0,-0.0318036,-0,0.0616152,0,1
29.39,-120.841,0,5144.49,-9.39316,0,262.528,0,0,0,0.999524,0,-0.0308526,0,0,-0.0100037,0,82.419,0.958121,-6.6501,0,208.708,15.1651,-0,-315.347,116.377,116.377,2.24838,10,0,0,-0.0318579,-0,0.0617151,0,1
29.4,-120.935,0,5147.12,-9.39132,0,262.417,0,0,0,0.999522,0,-0.0309027,0,0,-0.0100478,0,82.4184,0.958118,-6.5525,0,205.293,15.0521,-0,-314.992,116.377,116.377,2.24837,10,0,0,-0.0319124,-0,0.0618153,0,1
29.41,-121.029,0,5149.74,-9.38945,0,262.306,0,0,0,0.999521,0,-0.0309531,0,0,-0.0100922,0,82.4178,0.958115,-6.45456,0,201.878,14.9387,-0,-314.636,116.376,116.376,2.24836,10,0,0,-0.0319672,-0,0.061916,0,1
29.42,-121.123,0,5152.36,-9.38757,0,262.194,0,0,0,0.999519,0,-0.0310036,0,0,-0.010137,0,82.4172,0.958112,-6.35629,0,198.462,14.8251,-0,-314.28,116.376,116.376,2.24834,10,0,0,-0.0320223,-0,0.0620172,0,1
29.43,-121.217,0,5154.98,-9.38566,0,262.082,0,0,0,0.999518,0,-0.0310544,0,0,-0.010182,0,82.4166,0.958109,-6.25769,0,195.047,14.7111,-0,-313.922,116.375,116.375,2.24833,10,0,0,-0.0320776,-0,0.0621188,0,1
29.44,-121.31,0,5157.6,-9.38372,0,261.969,0,0,0,0.999516,0,-0.0311054,0,0,-0.0102274,0,82.4161,0.958106,-6.15876,0,191.631,14.5968,-0,-313.565,116.375,116.375,2.24832,10,0,0,-0.0321331,-0,0.0622208,0,1
29.45,-121.404,0,5160.22,-9.38177,0,261.856,0,0,0,0.999515,0,-0.0311566,0,0,-0.0102732,0,82.4155,0.958103,-6.05949,0,188.215,14.4822,-0,-313.207,116.374,116.374,2.24831,10,0,0,-0.032189,-0,0.0623233,0,1
29.46,-121.498,0,5162.84,-9.37979,0,261.743,0,0,0,0.999513,0,-0.0312081,0,0,-0.0103193,0,82.415,0.9581,-5.95987,0,184.799,14.3672,-0,-312.848,116.374,116.374,2.2483,10,0,0,-0.0322451,-0,0.0624263,0,1
29.47,-121.592,0,5165.46,-9.37779,0,261.629,0,0,0,0.999511,0,-0.0312598,0,0,-0.0103657,0,82.4144,0.958097,-5.85992,0,181.382,14.2519,-0,-312.489,116.374,116.374,2.24829,10,0,0,-0.0323014,-0,0.0625297,0,1
29.48,-121.686,0,5168.07,-9.37577,0,261.515,0,0,0,0.99951,0,-0.0313117,0,0,-0.0104124,0,82.4139,0.958094,-5.75962,0,177.966,14.1363,-0,-312.129,116.373,116.373,2.24828,10,0,0,-0.032358,-0,0.0626336,0,1
29.49,-121.779,0,5170.69,-9.37372,0,261.4,0,0,0,0.999508,0,-0.0313638,0,0,-0.0104595,0,82.4134,0.958091,-5.65897,0,174.549,14.0204,-0,-311.768,116.373,116.373,2.24827,10,0,0,-0.0324149,-0,0.0627379,0,1
29.5,-121.873,0,5173.3,-9.37165,0,261.285,0,0,0,0.999506,0,-0.0314162,0,0,-0.010507,0,82.4129,0.958089,-5.55797,0,171.132,13.9041,-0,-311.407,116.372,116.372,2.24826,10,0,0,-0.0324721,-0,0.0628428,0,1
29.51,-121.967,0,5175.91,-9.36956,0,261.17,0,0,0,0.999505,0,-0.0314688,0,0,-0.0105548,0,82.4124,0.958086,-5.45662,0,167.714,13.7875,-0,-311.046,116.372,116.372,2.24825,10,0,0,-0.0325295,-0,0.0629481,0,1
29.52,-122.061,0,5178.52,-9.36744,0,261.055,0,0,0,0.999503,0,-0.0315217,0,0,-0.0106029,0,82.4119,0.958084,-5.35492,0,164.297,13.6705,-0,-310.684,116.371,116.371,2.24824,10,0,0,-0.0325872,-0,0.0630539,0,1
29.53,-122.154,0,5181.13,-9.3653,0,260.939,0,0,0,0.999501,0,-0.0315748,0,0,-0.0106514,0,82.4114,0.958081,-5.25285,0,160.879,13.5532,-0,-310.321,116.371,116.371,2.24823,10,0,0,-0.0326452,-0,0.0631601,0,1
29.54,-122.248,0,5183.74,-9.36314,0,260.822,0,0,0,0.9995,0,-0.0316282,0,0,-0.0107003,0,82.411,0.958079,-5.15043,0,157.461,13.4355,-0,-309.958,116.371,116.371,2.24822,10,0,0,-0.0327035,-0,0.0632669,0,1
29.55,-122.341,0,5186.35,-9.36095,0,260.706,0,0,0,0.999498,0,-0.0316818,0,0,-0.0107495,0,82.4105,0.958076,-5.04765,0,154.043,13.3175,-0,-309.594,116.37,116.37,2.24821,10,0,0,-0.032762,-0,0.0633741,0,1
29.56,-122.435,0,5188.96,-9.35874,0,260.588,0,0,0,0.999496,0,-0.0317356,0,0,-0.0107991,0,82.4101,0.958074,-4.9445,0,150.624,13.1992,-0,-309.23,116.37,116.37,2.2482,10,0,0,-0.0328209,-0,0.0634819,0,1
